ID,ID_BOLETA,COD_ITEM,ITEM,PRECIO,EDAD,COD_GE,GENERO,DIA,MES,COD_DIST,DISTRITO
C3641,638,11,SANDALIAS,67,23,1,F,3,7,4,SAN_ISIDRO
C3642,638,20,SHORT,95,24,1,F,5,10,4,SAN_ISIDRO
C3643,639,18,RELOJ,295,40,2,M,1,8,3,SAN_BORJA
C3644,639,8,CASACA,249,23,1,F,3,6,4,SAN_ISIDRO
C3645,639,15,ZAPATILLAS,266,25,2,M,3,12,1,SURCO
C3646,639,2,MEDIAS,14,37,1,F,1,1,2,LA_MOLINA
C3647,639,16,PERFUME,357,43,1,F,3,5,3,SAN_BORJA
C3648,640,14,GORRO,74,22,1,F,4,9,2,LA_MOLINA
C3649,640,1,ZAPATOS,329,18,1,F,1,8,2,LA_MOLINA
C3650,640,17,MOCHILA,152,18,2,M,7,8,2,LA_MOLINA
C3651,641,22,PIJAMA,63,39,1,F,2,10,4,SAN_ISIDRO
C3652,641,21,POLO,123,24,1,F,7,4,2,LA_MOLINA
C3653,641,2,MEDIAS,12,42,2,M,5,12,3,SAN_BORJA
C3654,641,5,CAMISA,86,42,2,M,3,10,3,SAN_BORJA
C3655,641,20,SHORT,73,32,2,M,3,8,1,SURCO
C3656,641,20,SHORT,48,33,1,F,6,10,3,SAN_BORJA
C3657,641,1,ZAPATOS,196,25,2,M,4,10,3,SAN_BORJA
C3658,641,14,GORRO,90,42,2,M,4,3,4,SAN_ISIDRO
C3659,642,1,ZAPATOS,231,41,1,F,6,11,2,LA_MOLINA
C3660,642,13,JEAN,185,19,1,F,7,8,3,SAN_BORJA
C3661,642,4,BLUSA,74,32,1,F,2,11,1,SURCO
C3662,642,8,CASACA,162,40,1,F,2,10,2,LA_MOLINA
C3663,642,4,BLUSA,114,33,1,F,6,5,4,SAN_ISIDRO
C3664,642,14,GORRO,82,26,2,M,2,6,3,SAN_BORJA
C3665,642,4,BLUSA,165,40,1,F,6,10,4,SAN_ISIDRO
C3666,643,6,CARTERA,217,42,2,M,1,10,2,LA_MOLINA
C3667,643,16,PERFUME,255,27,1,F,2,7,4,SAN_ISIDRO
C3668,643,6,CARTERA,186,35,2,M,1,1,2,LA_MOLINA
C3669,643,13,JEAN,154,33,2,M,2,1,3,SAN_BORJA
C3670,643,3,FALDA,57,22,2,F,6,8,2,LA_MOLINA
C3671,644,8,CASACA,237,23,1,F,7,2,3,SAN_BORJA
C3672,644,12,BUFANDA,36,28,1,F,7,5,1,SURCO
C3673,644,12,BUFANDA,45,25,2,M,2,6,4,SAN_ISIDRO
C3674,644,14,GORRO,88,30,1,F,3,5,2,LA_MOLINA
C3675,644,19,BIKINI,161,42,1,F,6,2,2,LA_MOLINA
C3676,644,18,RELOJ,274,31,2,M,7,5,1,SURCO
C3677,644,21,POLO,81,23,1,F,6,1,4,SAN_ISIDRO
C3678,644,16,PERFUME,195,45,2,M,6,1,3,SAN_BORJA
C3679,645,17,MOCHILA,157,24,1,F,2,6,3,SAN_BORJA
C3680,645,6,CARTERA,216,19,1,F,7,12,4,SAN_ISIDRO
C3681,645,10,SHORT,51,31,2,M,1,11,4,SAN_ISIDRO
C3682,646,12,BUFANDA,21,26,2,M,7,9,4,SAN_ISIDRO
C3683,646,3,FALDA,105,33,1,F,6,1,3,SAN_BORJA
C3684,646,2,MEDIAS,15,45,1,F,7,1,4,SAN_ISIDRO
C3685,646,20,SHORT,69,29,1,F,6,8,2,LA_MOLINA
C3686,646,3,FALDA,72,35,1,F,6,7,3,SAN_BORJA
C3687,646,20,SHORT,70,45,2,M,2,9,4,SAN_ISIDRO
C3688,646,10,SHORT,75,26,1,F,2,4,1,SURCO
C3689,647,6,CARTERA,225,37,2,M,5,5,2,LA_MOLINA
C3690,647,1,ZAPATOS,310,35,1,F,6,12,1,SURCO
C3691,647,22,PIJAMA,117,36,2,M,1,3,4,SAN_ISIDRO
C3692,647,4,BLUSA,156,25,1,F,4,2,1,SURCO
C3693,647,9,ABRIGO,306,41,1,F,1,10,4,SAN_ISIDRO
C3694,648,15,ZAPATILLAS,245,38,1,F,7,4,3,SAN_BORJA
C3695,648,8,CASACA,117,41,1,F,3,1,2,LA_MOLINA
C3696,648,15,ZAPATILLAS,208,29,2,M,4,6,1,SURCO
C3697,648,15,ZAPATILLAS,219,18,1,F,4,11,2,LA_MOLINA
C3698,648,20,SHORT,72,44,1,F,3,10,1,SURCO
C3699,649,17,MOCHILA,154,37,2,M,1,9,4,SAN_ISIDRO
C3700,649,2,MEDIAS,10,41,2,M,6,5,2,LA_MOLINA
C3701,649,8,CASACA,220,37,1,F,1,9,1,SURCO
C3702,650,10,SHORT,49,44,1,F,5,2,4,SAN_ISIDRO
C3703,650,1,ZAPATOS,319,32,1,F,2,11,2,LA_MOLINA
C3704,650,17,MOCHILA,138,29,1,F,3,5,4,SAN_ISIDRO
C3705,650,11,SANDALIAS,54,40,2,M,5,4,3,SAN_BORJA
C3706,650,19,BIKINI,190,27,2,F,7,4,4,SAN_ISIDRO
C3707,650,12,BUFANDA,45,37,2,M,1,8,1,SURCO
C3708,650,17,MOCHILA,153,18,1,F,3,7,3,SAN_BORJA
C3709,650,22,PIJAMA,94,18,2,M,3,9,3,SAN_BORJA
C3710,651,12,BUFANDA,33,34,2,M,3,11,4,SAN_ISIDRO
C3711,651,14,GORRO,64,21,2,M,5,5,2,LA_MOLINA
C3712,651,21,POLO,51,23,1,F,4,4,1,SURCO
C3713,651,15,ZAPATILLAS,250,35,1,F,3,4,2,LA_MOLINA
C3714,651,1,ZAPATOS,357,41,2,M,4,6,1,SURCO
C3715,652,18,RELOJ,353,27,1,F,1,1,3,SAN_BORJA
C3716,652,5,CAMISA,197,45,1,F,6,2,3,SAN_BORJA
C3717,652,1,ZAPATOS,195,39,1,F,2,11,4,SAN_ISIDRO
C3718,652,14,GORRO,83,19,2,M,5,2,4,SAN_ISIDRO
C3719,652,17,MOCHILA,191,20,1,F,6,4,2,LA_MOLINA
C3720,652,10,SHORT,63,35,1,F,2,1,1,SURCO
C3721,653,18,RELOJ,396,37,1,F,4,7,4,SAN_ISIDRO
C3722,653,1,ZAPATOS,206,41,1,F,3,7,3,SAN_BORJA
C3723,653,22,PIJAMA,101,42,1,F,2,5,1,SURCO
C3724,653,11,SANDALIAS,54,26,1,F,5,4,3,SAN_BORJA
C3725,653,14,GORRO,71,19,2,M,2,9,3,SAN_BORJA
C3726,653,12,BUFANDA,20,26,1,F,4,12,4,SAN_ISIDRO
C3727,653,16,PERFUME,356,21,1,F,7,7,3,SAN_BORJA
C3728,653,13,JEAN,101,35,2,M,1,11,4,SAN_ISIDRO
C3729,654,18,RELOJ,312,25,1,F,5,6,3,SAN_BORJA
C3730,654,13,JEAN,102,38,2,M,6,10,3,SAN_BORJA
C3731,654,2,MEDIAS,11,27,1,F,3,6,3,SAN_BORJA
C3732,655,18,RELOJ,274,38,2,M,1,12,1,SURCO
C3733,655,21,POLO,135,25,1,F,2,11,4,SAN_ISIDRO
C3734,655,15,ZAPATILLAS,233,32,2,M,5,1,2,LA_MOLINA
C3735,656,12,BUFANDA,58,36,1,F,6,5,2,LA_MOLINA
C3736,656,2,MEDIAS,11,45,2,M,7,1,2,LA_MOLINA
C3737,657,7,PANTALON,179,41,2,M,1,3,1,SURCO
C3738,657,9,ABRIGO,405,41,1,F,4,12,4,SAN_ISIDRO
C3739,657,8,CASACA,182,22,2,M,6,7,4,SAN_ISIDRO
C3740,657,4,BLUSA,126,41,2,F,4,11,3,SAN_BORJA
C3741,657,1,ZAPATOS,274,38,2,M,2,3,1,SURCO
C3742,657,21,POLO,75,18,2,M,2,4,3,SAN_BORJA
C3743,658,11,SANDALIAS,33,21,1,F,3,11,2,LA_MOLINA
C3744,658,17,MOCHILA,186,42,2,M,3,3,3,SAN_BORJA
C3745,658,2,MEDIAS,15,27,1,F,5,2,2,LA_MOLINA
C3746,658,11,SANDALIAS,34,22,1,F,3,9,1,SURCO
C3747,659,5,CAMISA,85,41,2,M,1,10,4,SAN_ISIDRO
C3748,659,9,ABRIGO,414,28,1,F,2,6,4,SAN_ISIDRO
C3749,659,21,POLO,70,33,1,F,7,12,4,SAN_ISIDRO
C3750,659,5,CAMISA,171,20,1,F,3,10,4,SAN_ISIDRO
C3751,659,21,POLO,54,43,1,F,1,3,1,SURCO
C3752,660,13,JEAN,237,21,1,F,7,6,1,SURCO
C3753,660,13,JEAN,215,24,2,M,1,7,4,SAN_ISIDRO
C3754,660,2,MEDIAS,13,36,2,M,2,4,4,SAN_ISIDRO
C3755,660,16,PERFUME,396,38,2,M,5,9,2,LA_MOLINA
C3756,660,18,RELOJ,469,21,1,F,4,11,4,SAN_ISIDRO
C3757,661,20,SHORT,77,27,2,M,2,9,4,SAN_ISIDRO
C3758,661,4,BLUSA,144,25,2,F,3,3,1,SURCO
C3759,661,9,ABRIGO,272,44,1,F,1,4,4,SAN_ISIDRO
C3760,661,1,ZAPATOS,203,31,2,M,7,10,4,SAN_ISIDRO
C3761,662,18,RELOJ,271,21,2,M,2,9,3,SAN_BORJA
C3762,662,2,MEDIAS,14,26,2,M,2,3,3,SAN_BORJA
C3763,662,18,RELOJ,305,41,1,F,3,11,2,LA_MOLINA
C3764,662,21,POLO,128,41,1,F,6,7,1,SURCO
C3765,662,19,BIKINI,103,39,1,F,3,1,2,LA_MOLINA
C3766,663,8,CASACA,201,44,2,M,5,3,1,SURCO
C3767,663,16,PERFUME,302,20,1,F,6,2,2,LA_MOLINA
C3768,663,2,MEDIAS,12,38,1,F,4,11,4,SAN_ISIDRO
C3769,663,13,JEAN,158,24,2,M,3,6,1,SURCO
C3770,663,8,CASACA,96,33,2,M,6,5,1,SURCO
C3771,664,10,SHORT,78,38,2,M,1,10,4,SAN_ISIDRO
C3772,664,8,CASACA,184,38,1,F,2,7,3,SAN_BORJA
C3773,664,10,SHORT,50,36,2,M,7,9,1,SURCO
C3774,664,11,SANDALIAS,79,21,1,F,6,1,4,SAN_ISIDRO
C3775,664,17,MOCHILA,150,18,2,M,7,11,4,SAN_ISIDRO
C3776,664,22,PIJAMA,89,30,2,M,7,2,4,SAN_ISIDRO
C3777,664,18,RELOJ,413,23,1,F,7,4,4,SAN_ISIDRO
C3778,665,4,BLUSA,99,21,1,F,6,2,4,SAN_ISIDRO
C3779,665,2,MEDIAS,11,45,1,F,3,3,4,SAN_ISIDRO
C3780,665,22,PIJAMA,81,25,2,M,2,6,3,SAN_BORJA
C3781,665,10,SHORT,99,24,1,F,5,10,2,LA_MOLINA
C3782,665,6,CARTERA,202,29,2,M,6,12,2,LA_MOLINA
C3783,665,10,SHORT,90,36,1,F,7,12,2,LA_MOLINA
C3784,666,18,RELOJ,292,35,2,M,7,1,3,SAN_BORJA
C3785,666,20,SHORT,63,41,2,M,5,5,4,SAN_ISIDRO
C3786,666,3,FALDA,52,33,2,F,2,7,3,SAN_BORJA
C3787,666,5,CAMISA,146,22,2,M,4,11,2,LA_MOLINA
C3788,666,4,BLUSA,120,45,2,F,7,5,3,SAN_BORJA
C3789,666,13,JEAN,131,37,1,F,4,3,1,SURCO
C3790,667,4,BLUSA,127,24,1,F,3,5,3,SAN_BORJA
C3791,667,8,CASACA,221,37,2,M,1,4,4,SAN_ISIDRO
C3792,667,4,BLUSA,162,38,1,F,4,12,1,SURCO
C3793,668,11,SANDALIAS,37,41,2,M,5,2,3,SAN_BORJA
C3794,668,6,CARTERA,194,36,1,F,5,6,4,SAN_ISIDRO
C3795,668,3,FALDA,107,39,1,F,3,11,3,SAN_BORJA
C3796,668,18,RELOJ,258,34,1,F,6,11,1,SURCO
C3797,668,12,BUFANDA,24,27,1,F,3,2,1,SURCO
C3798,668,13,JEAN,209,34,2,M,4,6,2,LA_MOLINA
C3799,668,13,JEAN,206,33,1,F,1,2,4,SAN_ISIDRO
C3800,668,13,JEAN,183,18,2,M,7,1,3,SAN_BORJA
C3801,668,18,RELOJ,255,18,1,F,5,2,2,LA_MOLINA
C3802,668,19,BIKINI,129,18,1,F,3,7,3,SAN_BORJA
C3803,668,6,CARTERA,196,29,2,M,1,2,1,SURCO
C3804,669,20,SHORT,105,23,2,M,2,2,4,SAN_ISIDRO
C3805,669,4,BLUSA,103,34,2,F,2,9,2,LA_MOLINA
C3806,669,11,SANDALIAS,46,35,1,F,3,7,3,SAN_BORJA
C3807,669,14,GORRO,73,40,1,F,7,2,4,SAN_ISIDRO
C3808,669,13,JEAN,155,28,2,M,1,8,1,SURCO
C3809,669,11,SANDALIAS,20,30,1,F,2,11,2,LA_MOLINA
C3810,669,17,MOCHILA,121,28,1,F,4,12,3,SAN_BORJA
C3811,670,2,MEDIAS,12,38,1,F,1,11,2,LA_MOLINA
C3812,670,20,SHORT,118,38,2,M,4,12,1,SURCO
C3813,670,7,PANTALON,73,41,2,M,1,12,3,SAN_BORJA
C3814,670,2,MEDIAS,14,37,1,F,4,4,4,SAN_ISIDRO
C3815,670,19,BIKINI,107,34,2,F,3,2,3,SAN_BORJA
C3816,670,17,MOCHILA,189,39,2,M,1,2,3,SAN_BORJA
C3817,670,22,PIJAMA,109,29,2,M,2,5,2,LA_MOLINA
C3818,670,1,ZAPATOS,296,26,1,F,2,6,3,SAN_BORJA
C3819,670,18,RELOJ,399,37,1,F,3,5,4,SAN_ISIDRO
C3820,671,16,PERFUME,185,41,1,F,4,11,2,LA_MOLINA
C3821,671,14,GORRO,67,42,1,F,1,7,1,SURCO
C3822,671,2,MEDIAS,15,25,1,F,1,6,2,LA_MOLINA
C3823,671,20,SHORT,54,33,2,M,6,12,4,SAN_ISIDRO
C3824,671,11,SANDALIAS,65,30,1,F,1,4,3,SAN_BORJA
C3825,672,22,PIJAMA,105,19,1,F,3,5,4,SAN_ISIDRO
C3826,672,1,ZAPATOS,201,33,1,F,5,2,4,SAN_ISIDRO
C3827,672,18,RELOJ,266,41,2,M,1,4,1,SURCO
C3828,672,12,BUFANDA,20,33,1,F,1,6,3,SAN_BORJA
C3829,672,13,JEAN,156,43,2,M,1,11,3,SAN_BORJA
C3830,672,7,PANTALON,187,33,1,F,3,3,3,SAN_BORJA
C3831,672,13,JEAN,102,41,1,F,7,7,2,LA_MOLINA
C3832,673,18,RELOJ,310,31,2,M,4,1,2,LA_MOLINA
C3833,673,20,SHORT,112,18,2,M,1,9,2,LA_MOLINA
C3834,673,2,MEDIAS,14,43,2,M,5,6,1,SURCO
C3835,674,9,ABRIGO,417,19,1,F,1,7,4,SAN_ISIDRO
C3836,674,15,ZAPATILLAS,250,38,1,F,6,3,4,SAN_ISIDRO
C3837,674,8,CASACA,90,45,1,F,6,11,4,SAN_ISIDRO
C3838,674,16,PERFUME,223,25,2,M,1,5,3,SAN_BORJA
C3839,674,12,BUFANDA,32,40,1,F,7,1,4,SAN_ISIDRO
C3840,675,6,CARTERA,184,25,1,F,5,8,3,SAN_BORJA
C3841,675,20,SHORT,67,32,2,M,3,11,1,SURCO
C3842,675,10,SHORT,47,42,1,F,1,2,4,SAN_ISIDRO
C3843,676,2,MEDIAS,10,37,2,M,3,12,2,LA_MOLINA
C3844,676,20,SHORT,92,41,1,F,3,10,3,SAN_BORJA
C3845,676,2,MEDIAS,13,44,2,M,1,2,2,LA_MOLINA
C3846,676,18,RELOJ,301,21,1,F,4,9,2,LA_MOLINA
C3847,677,22,PIJAMA,87,38,2,M,2,5,3,SAN_BORJA
C3848,677,12,BUFANDA,51,19,2,M,6,2,1,SURCO
C3849,677,3,FALDA,105,29,2,F,7,3,2,LA_MOLINA
C3850,677,14,GORRO,89,44,2,M,4,11,1,SURCO
C3851,677,6,CARTERA,227,18,1,F,3,3,2,LA_MOLINA
C3852,677,22,PIJAMA,114,27,1,F,5,3,4,SAN_ISIDRO
C3853,677,2,MEDIAS,14,29,2,M,2,11,4,SAN_ISIDRO
C3854,678,20,SHORT,101,33,2,M,3,3,3,SAN_BORJA
C3855,678,8,CASACA,99,22,2,M,5,12,3,SAN_BORJA
C3856,678,15,ZAPATILLAS,194,30,1,F,2,2,1,SURCO
C3857,678,13,JEAN,233,20,1,F,7,8,4,SAN_ISIDRO
C3858,678,18,RELOJ,368,24,1,F,5,12,4,SAN_ISIDRO
C3859,678,3,FALDA,88,23,1,F,6,11,4,SAN_ISIDRO
C3860,679,21,POLO,118,38,2,M,1,5,4,SAN_ISIDRO
C3861,679,11,SANDALIAS,57,36,2,M,4,1,1,SURCO
C3862,679,9,ABRIGO,391,40,2,M,1,9,1,SURCO
C3863,679,9,ABRIGO,314,22,2,M,1,2,4,SAN_ISIDRO
C3864,679,22,PIJAMA,70,25,2,M,3,12,3,SAN_BORJA
C3865,679,4,BLUSA,84,34,2,F,3,4,4,SAN_ISIDRO
C3866,679,21,POLO,105,40,1,F,7,12,2,LA_MOLINA
C3867,680,6,CARTERA,192,28,2,M,2,6,3,SAN_BORJA
C3868,680,7,PANTALON,113,24,1,F,6,1,1,SURCO
C3869,680,2,MEDIAS,11,33,1,F,3,4,1,SURCO
C3870,680,18,RELOJ,487,29,1,F,2,4,2,LA_MOLINA
C3871,680,11,SANDALIAS,37,43,1,F,4,6,4,SAN_ISIDRO
C3872,680,22,PIJAMA,60,24,2,M,5,10,4,SAN_ISIDRO
C3873,680,14,GORRO,69,37,1,F,2,1,2,LA_MOLINA
C3874,681,21,POLO,122,40,2,M,1,7,3,SAN_BORJA
C3875,681,2,MEDIAS,10,31,1,F,3,10,4,SAN_ISIDRO
C3876,682,2,MEDIAS,11,25,2,M,4,1,1,SURCO
C3877,682,7,PANTALON,154,24,1,F,1,6,1,SURCO
C3878,682,20,SHORT,88,35,2,M,4,5,3,SAN_BORJA
C3879,682,6,CARTERA,187,23,1,F,4,10,3,SAN_BORJA
C3880,682,20,SHORT,47,41,2,M,6,3,3,SAN_BORJA
C3881,682,3,FALDA,64,19,2,F,3,11,4,SAN_ISIDRO
C3882,682,17,MOCHILA,124,39,1,F,3,3,2,LA_MOLINA
C3883,683,8,CASACA,234,32,2,M,3,5,4,SAN_ISIDRO
C3884,683,6,CARTERA,228,23,2,M,7,2,2,LA_MOLINA
C3885,683,19,BIKINI,132,43,2,F,3,10,4,SAN_ISIDRO
C3886,683,17,MOCHILA,159,26,2,M,2,12,4,SAN_ISIDRO
C3887,684,8,CASACA,157,23,2,M,5,11,4,SAN_ISIDRO
C3888,684,8,CASACA,102,26,2,M,5,7,2,LA_MOLINA
C3889,684,18,RELOJ,278,20,1,F,2,2,4,SAN_ISIDRO
C3890,685,20,SHORT,63,34,2,M,5,3,4,SAN_ISIDRO
C3891,685,15,ZAPATILLAS,181,25,1,F,5,12,3,SAN_BORJA
C3892,685,14,GORRO,64,44,2,M,2,11,4,SAN_ISIDRO
C3893,685,22,PIJAMA,112,31,2,M,1,10,3,SAN_BORJA
C3894,685,10,SHORT,65,43,2,M,5,9,3,SAN_BORJA
C3895,685,5,CAMISA,137,18,1,F,4,3,4,SAN_ISIDRO
C3896,685,15,ZAPATILLAS,226,21,1,F,2,9,4,SAN_ISIDRO
C3897,685,21,POLO,76,28,1,F,5,5,2,LA_MOLINA
C3898,686,10,SHORT,76,26,1,F,7,6,1,SURCO
C3899,686,3,FALDA,54,38,1,F,3,2,1,SURCO
C3900,686,11,SANDALIAS,61,21,1,F,3,10,4,SAN_ISIDRO
C3901,686,10,SHORT,60,26,1,F,3,6,1,SURCO
C3902,686,20,SHORT,108,21,1,F,5,5,1,SURCO
C3903,686,1,ZAPATOS,206,43,2,M,4,4,2,LA_MOLINA
C3904,686,12,BUFANDA,59,33,1,F,7,3,4,SAN_ISIDRO
C3905,687,7,PANTALON,130,40,1,F,7,12,4,SAN_ISIDRO
C3906,687,12,BUFANDA,38,19,2,M,4,6,4,SAN_ISIDRO
C3907,687,7,PANTALON,129,22,2,M,7,1,1,SURCO
C3908,687,16,PERFUME,452,39,1,F,6,10,3,SAN_BORJA
C3909,687,8,CASACA,167,30,2,M,6,7,3,SAN_BORJA
C3910,688,3,FALDA,86,24,2,F,4,12,1,SURCO
C3911,689,4,BLUSA,110,30,1,F,1,1,1,SURCO
C3912,689,7,PANTALON,244,22,1,F,1,2,2,LA_MOLINA
C3913,689,22,PIJAMA,101,34,2,M,2,7,1,SURCO
C3914,689,2,MEDIAS,12,41,2,M,2,3,2,LA_MOLINA
C3915,689,13,JEAN,178,30,2,M,4,12,4,SAN_ISIDRO
C3916,689,16,PERFUME,180,22,1,F,4,12,1,SURCO
C3917,689,12,BUFANDA,37,23,1,F,5,7,2,LA_MOLINA
C3918,690,5,CAMISA,177,29,1,F,2,8,2,LA_MOLINA
C3919,690,9,ABRIGO,227,37,2,M,1,7,4,SAN_ISIDRO
C3920,691,21,POLO,81,21,1,F,6,7,3,SAN_BORJA
C3921,691,9,ABRIGO,434,35,1,F,5,10,3,SAN_BORJA
C3922,691,17,MOCHILA,175,19,2,M,2,12,4,SAN_ISIDRO
C3923,691,20,SHORT,92,29,2,M,2,4,1,SURCO
C3924,691,8,CASACA,118,41,2,M,4,10,2,LA_MOLINA
C3925,691,8,CASACA,140,37,2,M,7,7,2,LA_MOLINA
C3926,691,15,ZAPATILLAS,268,25,2,M,3,6,3,SAN_BORJA
C3927,691,12,BUFANDA,29,39,2,M,6,5,1,SURCO
C3928,691,7,PANTALON,154,35,1,F,7,1,3,SAN_BORJA
C3929,691,6,CARTERA,239,42,1,F,2,5,3,SAN_BORJA
C3930,692,17,MOCHILA,157,18,1,F,6,7,2,LA_MOLINA
C3931,692,5,CAMISA,100,21,1,F,4,8,3,SAN_BORJA
C3932,692,5,CAMISA,142,44,1,F,4,5,1,SURCO
C3933,692,4,BLUSA,172,28,2,F,1,8,3,SAN_BORJA
C3934,692,5,CAMISA,163,21,2,M,7,2,4,SAN_ISIDRO
C3935,692,7,PANTALON,242,40,2,M,3,11,2,LA_MOLINA
C3936,692,9,ABRIGO,302,20,1,F,4,9,3,SAN_BORJA
C3937,692,1,ZAPATOS,199,35,2,M,4,7,2,LA_MOLINA
C3938,693,16,PERFUME,216,33,2,M,4,12,1,SURCO
C3939,693,4,BLUSA,68,38,2,F,2,5,1,SURCO
C3940,693,21,POLO,109,27,2,M,4,9,3,SAN_BORJA
C3941,694,22,PIJAMA,102,23,1,F,7,10,1,SURCO
C3942,694,12,BUFANDA,43,34,2,M,4,6,1,SURCO
C3943,694,19,BIKINI,144,38,1,F,4,7,4,SAN_ISIDRO
C3944,694,8,CASACA,187,39,2,M,5,9,1,SURCO
C3945,694,16,PERFUME,391,29,2,M,5,7,4,SAN_ISIDRO
C3946,694,8,CASACA,90,40,1,F,1,9,3,SAN_BORJA
C3947,695,12,BUFANDA,21,40,1,F,4,6,3,SAN_BORJA
C3948,695,14,GORRO,66,36,1,F,2,7,1,SURCO
C3949,695,9,ABRIGO,302,37,1,F,7,9,4,SAN_ISIDRO
C3950,695,18,RELOJ,292,21,2,M,2,8,4,SAN_ISIDRO
C3951,695,5,CAMISA,150,37,2,M,4,9,3,SAN_BORJA
C3952,695,8,CASACA,231,35,1,F,6,1,4,SAN_ISIDRO
C3953,695,20,SHORT,50,21,2,M,4,8,4,SAN_ISIDRO
C3954,696,18,RELOJ,461,39,2,M,3,12,2,LA_MOLINA
C3955,696,15,ZAPATILLAS,251,36,1,F,2,12,3,SAN_BORJA
C3956,696,19,BIKINI,106,24,1,F,3,3,1,SURCO
C3957,696,11,SANDALIAS,24,37,1,F,5,7,2,LA_MOLINA
C3958,696,2,MEDIAS,11,31,1,F,7,7,3,SAN_BORJA
C3959,696,7,PANTALON,99,35,1,F,3,1,1,SURCO
C3960,696,9,ABRIGO,278,24,2,M,3,1,1,SURCO
C3961,696,8,CASACA,150,22,2,M,6,6,2,LA_MOLINA
C3962,696,20,SHORT,86,37,1,F,5,11,1,SURCO
C3963,696,15,ZAPATILLAS,246,18,1,F,4,7,3,SAN_BORJA
C3964,697,10,SHORT,58,38,1,F,5,5,2,LA_MOLINA
C3965,697,15,ZAPATILLAS,207,25,2,M,7,5,4,SAN_ISIDRO
C3966,697,12,BUFANDA,25,41,1,F,4,1,1,SURCO
C3967,697,20,SHORT,77,43,2,M,1,9,2,LA_MOLINA
C3968,697,15,ZAPATILLAS,190,45,2,M,3,6,4,SAN_ISIDRO
C3969,698,7,PANTALON,128,40,2,M,3,6,3,SAN_BORJA
C3970,698,2,MEDIAS,14,41,1,F,1,6,1,SURCO
C3971,698,3,FALDA,108,39,2,F,7,8,1,SURCO
C3972,698,14,GORRO,62,20,2,M,3,1,4,SAN_ISIDRO
C3973,698,9,ABRIGO,260,34,2,M,2,9,2,LA_MOLINA
C3974,698,20,SHORT,118,36,2,M,6,6,4,SAN_ISIDRO
C3975,699,10,SHORT,59,43,1,F,6,12,3,SAN_BORJA
C3976,699,11,SANDALIAS,49,28,1,F,7,4,4,SAN_ISIDRO
C3977,699,10,SHORT,67,37,2,M,7,4,1,SURCO
C3978,699,13,JEAN,135,21,1,F,1,9,4,SAN_ISIDRO
C3979,699,9,ABRIGO,384,40,2,M,2,4,4,SAN_ISIDRO
C3980,699,13,JEAN,96,25,1,F,7,6,4,SAN_ISIDRO
C3981,699,7,PANTALON,179,45,2,M,1,4,4,SAN_ISIDRO
C3982,699,7,PANTALON,133,20,1,F,1,8,2,LA_MOLINA
C3983,699,20,SHORT,90,45,1,F,7,1,2,LA_MOLINA
C3984,700,11,SANDALIAS,50,39,1,F,5,5,4,SAN_ISIDRO
C3985,700,19,BIKINI,130,31,1,F,6,5,3,SAN_BORJA
C3986,700,17,MOCHILA,186,34,2,M,3,1,4,SAN_ISIDRO
C3987,700,11,SANDALIAS,44,44,2,M,3,6,2,LA_MOLINA
C3988,700,17,MOCHILA,129,30,2,M,5,3,4,SAN_ISIDRO
C3989,700,18,RELOJ,392,29,2,M,6,8,3,SAN_BORJA
C3990,700,19,BIKINI,159,34,2,F,2,11,4,SAN_ISIDRO
C3991,701,18,RELOJ,461,26,1,F,5,9,1,SURCO
C3992,702,21,POLO,73,22,2,M,2,6,1,SURCO
C3993,702,5,CAMISA,144,18,1,F,2,6,2,LA_MOLINA
C3994,702,5,CAMISA,84,28,1,F,3,6,4,SAN_ISIDRO
C3995,702,15,ZAPATILLAS,210,24,2,M,6,9,3,SAN_BORJA
C3996,703,16,PERFUME,339,45,1,F,7,7,4,SAN_ISIDRO
C3997,703,13,JEAN,189,43,2,M,7,3,2,LA_MOLINA
C3998,703,18,RELOJ,404,27,1,F,3,2,4,SAN_ISIDRO
C3999,703,3,FALDA,59,28,1,F,2,7,2,LA_MOLINA
C4000,703,22,PIJAMA,116,45,2,M,5,10,1,SURCO
C4001,704,19,BIKINI,103,44,1,F,6,9,1,SURCO
C4002,704,20,SHORT,52,33,1,F,6,12,3,SAN_BORJA
C4003,705,10,SHORT,83,45,1,F,7,3,3,SAN_BORJA
C4004,705,9,ABRIGO,291,36,2,M,1,9,2,LA_MOLINA
C4005,705,15,ZAPATILLAS,242,25,1,F,3,3,1,SURCO
C4006,705,7,PANTALON,240,21,2,M,2,2,3,SAN_BORJA
C4007,705,6,CARTERA,201,40,1,F,6,12,1,SURCO
C4008,706,21,POLO,75,19,1,F,2,1,3,SAN_BORJA
C4009,706,13,JEAN,102,32,1,F,5,12,1,SURCO
C4010,706,3,FALDA,58,20,1,F,7,6,3,SAN_BORJA
C4011,706,2,MEDIAS,11,30,1,F,3,3,3,SAN_BORJA
C4012,707,5,CAMISA,120,32,1,F,5,8,4,SAN_ISIDRO
C4013,707,21,POLO,80,33,1,F,4,12,2,LA_MOLINA
C4014,707,20,SHORT,59,41,2,M,6,10,4,SAN_ISIDRO
C4015,708,5,CAMISA,162,38,1,F,7,12,3,SAN_BORJA
C4016,708,7,PANTALON,97,23,1,F,2,6,4,SAN_ISIDRO
